[34m[1mwandb[0m: Detected [huggingface_hub.inference] in use.
[34m[1mwandb[0m: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
[34m[1mwandb[0m: For more information, check out the docs at: https://weave-docs.wandb.ai/
                                                                                                                           
{'loss': 0.0057, 'grad_norm': 0.38850173354148865, 'learning_rate': 0.0, 'num_tokens': 68067.0, 'completions/mean_length': 456.0859375, 'completions/min_length': 100.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.3671875, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.703125, 'completions/mean_terminated_length': 323.65789794921875, 'completions/min_terminated_length': 100.0, 'completions/max_terminated_length': 507.0, 'rewards/compute_reward/mean': 0.578125, 'rewards/compute_reward/std': 0.4957992732524872, 'reward': 0.578125, 'reward_std': 0.19568344950675964, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.0}
{'loss': 0.002, 'grad_norm': 0.6217208504676819, 'learning_rate': 4.626349532067879e-06, 'num_tokens': 8233318.0, 'completions/mean_length': 460.21875, 'completions/min_length': 108.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.375, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.7109375, 'completions/mean_terminated_length': 332.8648681640625, 'completions/min_terminated_length': 108.0, 'completions/max_terminated_length': 492.0, 'rewards/compute_reward/mean': 0.5078125, 'rewards/compute_reward/std': 0.5019033551216125, 'reward': 0.5078125, 'reward_std': 0.13888052105903625, 'frac_reward_zero_std': 0.6875, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.58}
{'loss': -0.0282, 'grad_norm': 0.6227595210075378, 'learning_rate': 4.5435264448067595e-06, 'num_tokens': 8296029.0, 'completions/mean_length': 414.3671875, 'completions/min_length': 104.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.6640625, 'augmentations/min_length': 1.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.53125, 'completions/mean_terminated_length': 303.7166748046875, 'completions/min_terminated_length': 104.0, 'completions/max_terminated_length': 504.0, 'rewards/compute_reward/mean': 0.640625, 'rewards/compute_reward/std': 0.481702595949173, 'reward': 0.640625, 'reward_std': 0.2359209954738617, 'frac_reward_zero_std': 0.5, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.58}
{'loss': -0.0254, 'grad_norm': 0.5906428694725037, 'learning_rate': 4.460829476906208e-06, 'num_tokens': 8358761.0, 'completions/mean_length': 407.65625, 'completions/min_length': 69.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.4140625, 'augmentations/min_length': 0.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.5234375, 'completions/mean_terminated_length': 293.0491638183594, 'completions/min_terminated_length': 69.0, 'completions/max_terminated_length': 500.0, 'rewards/compute_reward/mean': 0.703125, 'rewards/compute_reward/std': 0.45867621898651123, 'reward': 0.703125, 'reward_std': 0.2398776412010193, 'frac_reward_zero_std': 0.4375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.59}
{'loss': -0.0294, 'grad_norm': 0.5247079730033875, 'learning_rate': 4.3782814767625755e-06, 'num_tokens': 8429004.0, 'completions/mean_length': 462.7109375, 'completions/min_length': 54.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.703125, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.734375, 'completions/mean_terminated_length': 326.4411926269531, 'completions/min_terminated_length': 54.0, 'completions/max_terminated_length': 510.0, 'rewards/compute_reward/mean': 0.515625, 'rewards/compute_reward/std': 0.5017194747924805, 'reward': 0.515625, 'reward_std': 0.24777325987815857, 'frac_reward_zero_std': 0.4375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.59}
{'loss': -0.0191, 'grad_norm': 0.5374873876571655, 'learning_rate': 4.295905251613817e-06, 'num_tokens': 8494591.0, 'completions/mean_length': 436.8359375, 'completions/min_length': 98.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.796875, 'augmentations/min_length': 1.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.625, 'completions/mean_terminated_length': 311.5625, 'completions/min_terminated_length': 98.0, 'completions/max_terminated_length': 504.0, 'rewards/compute_reward/mean': 0.84375, 'rewards/compute_reward/std': 0.3645188808441162, 'reward': 0.84375, 'reward_std': 0.11678344011306763, 'frac_reward_zero_std': 0.75, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.6}
{'loss': -0.0208, 'grad_norm': 0.2918805480003357, 'learning_rate': 4.213723561238074e-06, 'num_tokens': 8565131.0, 'completions/mean_length': 452.03125, 'completions/min_length': 75.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.328125, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.6953125, 'completions/mean_terminated_length': 315.17950439453125, 'completions/min_terminated_length': 75.0, 'completions/max_terminated_length': 507.0, 'rewards/compute_reward/mean': 0.65625, 'rewards/compute_reward/std': 0.47682511806488037, 'reward': 0.65625, 'reward_std': 0.1462521106004715, 'frac_reward_zero_std': 0.625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.6}
{'loss': 0.0227, 'grad_norm': 0.5940830111503601, 'learning_rate': 4.131759111665349e-06, 'num_tokens': 8630577.0, 'completions/mean_length': 430.046875, 'completions/min_length': 95.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.5234375, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.59375, 'completions/mean_terminated_length': 310.2692565917969, 'completions/min_terminated_length': 95.0, 'completions/max_terminated_length': 505.0, 'rewards/compute_reward/mean': 0.6640625, 'rewards/compute_reward/std': 0.47417303919792175, 'reward': 0.6640625, 'reward_std': 0.1922685205936432, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.6}
{'loss': -0.077, 'grad_norm': 1.3138624429702759, 'learning_rate': 4.0500345489040515e-06, 'num_tokens': 8696663.0, 'completions/mean_length': 430.171875, 'completions/min_length': 90.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.125, 'augmentations/min_length': 0.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.625, 'completions/mean_terminated_length': 293.79168701171875, 'completions/min_terminated_length': 90.0, 'completions/max_terminated_length': 503.0, 'rewards/compute_reward/mean': 0.7265625, 'rewards/compute_reward/std': 0.447474867105484, 'reward': 0.7265625, 'reward_std': 0.2761634588241577, 'frac_reward_zero_std': 0.4375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.61}
{'loss': -0.027, 'grad_norm': 0.8592430949211121, 'learning_rate': 3.968572452684113e-06, 'num_tokens': 8763141.0, 'completions/mean_length': 440.296875, 'completions/min_length': 96.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.53125, 'augmentations/min_length': 0.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.625, 'completions/mean_terminated_length': 320.79168701171875, 'completions/min_terminated_length': 96.0, 'completions/max_terminated_length': 507.0, 'rewards/compute_reward/mean': 0.765625, 'rewards/compute_reward/std': 0.42527204751968384, 'reward': 0.765625, 'reward_std': 0.21488474309444427, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.61}
{'loss': 0.0145, 'grad_norm': 0.350260466337204, 'learning_rate': 3.887395330218429e-06, 'num_tokens': 8827092.0, 'completions/mean_length': 423.4921875, 'completions/min_length': 98.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.5390625, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.5390625, 'completions/mean_terminated_length': 319.9830627441406, 'completions/min_terminated_length': 98.0, 'completions/max_terminated_length': 493.0, 'rewards/compute_reward/mean': 0.7265625, 'rewards/compute_reward/std': 0.447474867105484, 'reward': 0.7265625, 'reward_std': 0.17859894037246704, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.62}
{'loss': 0.006, 'grad_norm': 0.5806930661201477, 'learning_rate': 3.806525609984312e-06, 'num_tokens': 8894180.0, 'completions/mean_length': 441.5625, 'completions/min_length': 77.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.296875, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.6484375, 'completions/mean_terminated_length': 311.6444396972656, 'completions/min_terminated_length': 77.0, 'completions/max_terminated_length': 496.0, 'rewards/compute_reward/mean': 0.671875, 'rewards/compute_reward/std': 0.4713755249977112, 'reward': 0.671875, 'reward_std': 0.2790592312812805, 'frac_reward_zero_std': 0.375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.62}
{'loss': -0.0111, 'grad_norm': 0.3407941162586212, 'learning_rate': 3.7259856355267275e-06, 'num_tokens': 8958994.0, 'completions/mean_length': 423.734375, 'completions/min_length': 109.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.7109375, 'augmentations/min_length': 0.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.59375, 'completions/mean_terminated_length': 294.73077392578125, 'completions/min_terminated_length': 109.0, 'completions/max_terminated_length': 492.0, 'rewards/compute_reward/mean': 0.46875, 'rewards/compute_reward/std': 0.5009832978248596, 'reward': 0.46875, 'reward_std': 0.2359209954738617, 'frac_reward_zero_std': 0.5, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.63}
{'loss': -0.0375, 'grad_norm': 0.7357861995697021, 'learning_rate': 3.6457976592849753e-06, 'num_tokens': 9024974.0, 'completions/mean_length': 427.21875, 'completions/min_length': 104.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.6328125, 'augmentations/min_length': 1.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.625, 'completions/mean_terminated_length': 285.91668701171875, 'completions/min_terminated_length': 104.0, 'completions/max_terminated_length': 512.0, 'rewards/compute_reward/mean': 0.484375, 'rewards/compute_reward/std': 0.5017194747924805, 'reward': 0.484375, 'reward_std': 0.18990948796272278, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.63}
{'loss': 0.0018, 'grad_norm': 0.823891282081604, 'learning_rate': 3.5659838364445505e-06, 'num_tokens': 9088085.0, 'completions/mean_length': 409.8671875, 'completions/min_length': 71.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.5, 'augmentations/min_length': 1.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.6328125, 'completions/mean_terminated_length': 233.85105895996094, 'completions/min_terminated_length': 71.0, 'completions/max_terminated_length': 443.0, 'rewards/compute_reward/mean': 0.78125, 'rewards/compute_reward/std': 0.41502299904823303, 'reward': 0.78125, 'reward_std': 0.2069891095161438, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.64}
{'loss': -0.0384, 'grad_norm': 0.6244298219680786, 'learning_rate': 3.4865662188158713e-06, 'num_tokens': 9154472.0, 'completions/mean_length': 435.5859375, 'completions/min_length': 79.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.6015625, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.5859375, 'completions/mean_terminated_length': 327.45281982421875, 'completions/min_terminated_length': 79.0, 'completions/max_terminated_length': 509.0, 'rewards/compute_reward/mean': 0.4375, 'rewards/compute_reward/std': 0.49802759289741516, 'reward': 0.4375, 'reward_std': 0.25513994693756104, 'frac_reward_zero_std': 0.375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.64}
{'loss': 0.0209, 'grad_norm': 0.5158969163894653, 'learning_rate': 3.4075667487415785e-06, 'num_tokens': 9223932.0, 'completions/mean_length': 458.96875, 'completions/min_length': 91.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.640625, 'augmentations/min_length': 0.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.640625, 'completions/mean_terminated_length': 364.4347839355469, 'completions/min_terminated_length': 91.0, 'completions/max_terminated_length': 511.0, 'rewards/compute_reward/mean': 0.6953125, 'rewards/compute_reward/std': 0.46208351850509644, 'reward': 0.6953125, 'reward_std': 0.33114415407180786, 'frac_reward_zero_std': 0.25, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.65}
{'loss': -0.0048, 'grad_norm': 0.536888837814331, 'learning_rate': 3.3290072530340628e-06, 'num_tokens': 9286399.0, 'completions/mean_length': 403.0859375, 'completions/min_length': 79.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.5078125, 'augmentations/min_length': 1.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.6015625, 'completions/mean_terminated_length': 238.64706420898438, 'completions/min_terminated_length': 79.0, 'completions/max_terminated_length': 477.0, 'rewards/compute_reward/mean': 0.6171875, 'rewards/compute_reward/std': 0.4879830479621887, 'reward': 0.6171875, 'reward_std': 0.19567856192588806, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.65}
{'loss': -0.008, 'grad_norm': 0.5797603726387024, 'learning_rate': 3.250909436944928e-06, 'num_tokens': 9352790.0, 'completions/mean_length': 439.2421875, 'completions/min_length': 94.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.5078125, 'augmentations/min_length': 0.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.6171875, 'completions/mean_terminated_length': 321.93878173828125, 'completions/min_terminated_length': 94.0, 'completions/max_terminated_length': 496.0, 'rewards/compute_reward/mean': 0.6640625, 'rewards/compute_reward/std': 0.47417303919792175, 'reward': 0.6640625, 'reward_std': 0.3056321144104004, 'frac_reward_zero_std': 0.3125, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.66}
{'loss': -0.0558, 'grad_norm': 0.4997085928916931, 'learning_rate': 3.173294878168025e-06, 'num_tokens': 9417340.0, 'completions/mean_length': 416.671875, 'completions/min_length': 78.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.5703125, 'augmentations/min_length': 0.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.5859375, 'completions/mean_terminated_length': 281.7735900878906, 'completions/min_terminated_length': 78.0, 'completions/max_terminated_length': 479.0, 'rewards/compute_reward/mean': 0.6015625, 'rewards/compute_reward/std': 0.4915000796318054, 'reward': 0.6015625, 'reward_std': 0.1633366346359253, 'frac_reward_zero_std': 0.625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.66}
{'loss': -0.0382, 'grad_norm': 0.5260763764381409, 'learning_rate': 3.0961850208777527e-06, 'num_tokens': 9482203.0, 'completions/mean_length': 423.8671875, 'completions/min_length': 125.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.640625, 'augmentations/min_length': 1.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.5625, 'completions/mean_terminated_length': 310.5535888671875, 'completions/min_terminated_length': 125.0, 'completions/max_terminated_length': 499.0, 'rewards/compute_reward/mean': 0.703125, 'rewards/compute_reward/std': 0.45867621898651123, 'reward': 0.703125, 'reward_std': 0.2001592367887497, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.67}
{'loss': 0.0078, 'grad_norm': 0.6161630749702454, 'learning_rate': 3.019601169804216e-06, 'num_tokens': 9547303.0, 'completions/mean_length': 434.65625, 'completions/min_length': 77.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.515625, 'augmentations/min_length': 1.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.6328125, 'completions/mean_terminated_length': 301.3616943359375, 'completions/min_terminated_length': 77.0, 'completions/max_terminated_length': 479.0, 'rewards/compute_reward/mean': 0.4921875, 'rewards/compute_reward/std': 0.5019033551216125, 'reward': 0.4921875, 'reward_std': 0.2556639611721039, 'frac_reward_zero_std': 0.4375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.67}
{'loss': -0.008, 'grad_norm': 0.5554986000061035, 'learning_rate': 2.9435644843469434e-06, 'num_tokens': 9613249.0, 'completions/mean_length': 429.703125, 'completions/min_length': 110.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.4921875, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.5859375, 'completions/mean_terminated_length': 313.24530029296875, 'completions/min_terminated_length': 110.0, 'completions/max_terminated_length': 511.0, 'rewards/compute_reward/mean': 0.59375, 'rewards/compute_reward/std': 0.4930621087551117, 'reward': 0.59375, 'reward_std': 0.2727484703063965, 'frac_reward_zero_std': 0.4375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.68}
{'loss': -0.0187, 'grad_norm': 0.49967265129089355, 'learning_rate': 2.8680959727287316e-06, 'num_tokens': 9677570.0, 'completions/mean_length': 432.9453125, 'completions/min_length': 148.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.328125, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.6171875, 'completions/mean_terminated_length': 305.4897766113281, 'completions/min_terminated_length': 148.0, 'completions/max_terminated_length': 505.0, 'rewards/compute_reward/mean': 0.6171875, 'rewards/compute_reward/std': 0.4879830479621887, 'reward': 0.6171875, 'reward_std': 0.24040168523788452, 'frac_reward_zero_std': 0.5, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.68}
{'loss': -0.0168, 'grad_norm': 0.5004774928092957, 'learning_rate': 2.7932164861912805e-06, 'num_tokens': 9744782.0, 'completions/mean_length': 433.84375, 'completions/min_length': 134.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.203125, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.6484375, 'completions/mean_terminated_length': 289.68890380859375, 'completions/min_terminated_length': 134.0, 'completions/max_terminated_length': 510.0, 'rewards/compute_reward/mean': 0.4765625, 'rewards/compute_reward/std': 0.5014128684997559, 'reward': 0.4765625, 'reward_std': 0.21937325596809387, 'frac_reward_zero_std': 0.4375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.69}
{'loss': -0.0462, 'grad_norm': 0.829563319683075, 'learning_rate': 2.718946713234185e-06, 'num_tokens': 9811200.0, 'completions/mean_length': 430.203125, 'completions/min_length': 61.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.28125, 'augmentations/min_length': 1.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.640625, 'completions/mean_terminated_length': 284.39129638671875, 'completions/min_terminated_length': 61.0, 'completions/max_terminated_length': 503.0, 'rewards/compute_reward/mean': 0.6484375, 'rewards/compute_reward/std': 0.4793342351913452, 'reward': 0.6484375, 'reward_std': 0.2012200653553009, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.69}
{'loss': 0.0349, 'grad_norm': 0.6157165169715881, 'learning_rate': 2.645307173898901e-06, 'num_tokens': 9878447.0, 'completions/mean_length': 438.6171875, 'completions/min_length': 85.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.6015625, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.5859375, 'completions/mean_terminated_length': 334.7735900878906, 'completions/min_terminated_length': 85.0, 'completions/max_terminated_length': 506.0, 'rewards/compute_reward/mean': 0.53125, 'rewards/compute_reward/std': 0.5009832978248596, 'reward': 0.53125, 'reward_std': 0.2359209954738617, 'frac_reward_zero_std': 0.5, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.7}
{'loss': -0.0291, 'grad_norm': 0.6156409382820129, 'learning_rate': 2.5723182140992385e-06, 'num_tokens': 9945227.0, 'completions/mean_length': 441.03125, 'completions/min_length': 79.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.6328125, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.578125, 'completions/mean_terminated_length': 343.77777099609375, 'completions/min_terminated_length': 79.0, 'completions/max_terminated_length': 512.0, 'rewards/compute_reward/mean': 0.6953125, 'rewards/compute_reward/std': 0.46208351850509644, 'reward': 0.6953125, 'reward_std': 0.12863078713417053, 'frac_reward_zero_std': 0.6875, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.7}
{'loss': -0.0083, 'grad_norm': 0.9949511885643005, 'learning_rate': 2.5000000000000015e-06, 'num_tokens': 10011743.0, 'completions/mean_length': 433.03125, 'completions/min_length': 57.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.34375, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.609375, 'completions/mean_terminated_length': 309.8399963378906, 'completions/min_terminated_length': 57.0, 'completions/max_terminated_length': 511.0, 'rewards/compute_reward/mean': 0.546875, 'rewards/compute_reward/std': 0.4997538626194, 'reward': 0.546875, 'reward_std': 0.2585597634315491, 'frac_reward_zero_std': 0.375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.7}
{'loss': -0.0305, 'grad_norm': 0.559355616569519, 'learning_rate': 2.428372512445233e-06, 'num_tokens': 10075508.0, 'completions/mean_length': 421.6640625, 'completions/min_length': 65.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.5390625, 'augmentations/min_length': 1.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.5859375, 'completions/mean_terminated_length': 293.8302001953125, 'completions/min_terminated_length': 65.0, 'completions/max_terminated_length': 511.0, 'rewards/compute_reward/mean': 0.765625, 'rewards/compute_reward/std': 0.42527204751968384, 'reward': 0.765625, 'reward_std': 0.12756995856761932, 'frac_reward_zero_std': 0.6875, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.71}
{'loss': -0.0058, 'grad_norm': 0.45538341999053955, 'learning_rate': 2.357455541437723e-06, 'num_tokens': 10142455.0, 'completions/mean_length': 429.4609375, 'completions/min_length': 155.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.0078125, 'augmentations/min_length': 0.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.5625, 'completions/mean_terminated_length': 323.33929443359375, 'completions/min_terminated_length': 155.0, 'completions/max_terminated_length': 500.0, 'rewards/compute_reward/mean': 0.734375, 'rewards/compute_reward/std': 0.44340085983276367, 'reward': 0.734375, 'reward_std': 0.22962789237499237, 'frac_reward_zero_std': 0.4375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.71}
