[34m[1mwandb[0m: Detected [huggingface_hub.inference] in use.
[34m[1mwandb[0m: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
[34m[1mwandb[0m: For more information, check out the docs at: https://weave-docs.wandb.ai/
                                                                                                                                           
{'loss': 5.8672, 'grad_norm': 2255.412353515625, 'learning_rate': 0.0, 'num_tokens': 667.0, 'mean_token_accuracy': 0.7657430768013, 'epoch': 0.0}
{'loss': 2.7656, 'grad_norm': 249.33961486816406, 'learning_rate': 4.183976261127597e-06, 'num_tokens': 117846.0, 'mean_token_accuracy': 0.852173924446106, 'epoch': 0.08}
{'loss': 2.9023, 'grad_norm': 382.1473693847656, 'learning_rate': 4.213649851632048e-06, 'num_tokens': 118700.0, 'mean_token_accuracy': 0.8416289687156677, 'epoch': 0.09}
{'loss': 2.4277, 'grad_norm': 458.0743408203125, 'learning_rate': 4.243323442136499e-06, 'num_tokens': 119634.0, 'mean_token_accuracy': 0.8537477254867554, 'epoch': 0.09}
{'loss': 3.2695, 'grad_norm': 83.20370483398438, 'learning_rate': 4.27299703264095e-06, 'num_tokens': 120323.0, 'mean_token_accuracy': 0.8245192170143127, 'epoch': 0.09}
{'loss': 3.5898, 'grad_norm': 776.5816040039062, 'learning_rate': 4.302670623145401e-06, 'num_tokens': 121177.0, 'mean_token_accuracy': 0.8364008069038391, 'epoch': 0.09}
{'loss': 2.791, 'grad_norm': 683.28564453125, 'learning_rate': 4.332344213649852e-06, 'num_tokens': 121874.0, 'mean_token_accuracy': 0.841849148273468, 'epoch': 0.09}
{'loss': 3.0723, 'grad_norm': 122.83867645263672, 'learning_rate': 4.362017804154303e-06, 'num_tokens': 122482.0, 'mean_token_accuracy': 0.8247734308242798, 'epoch': 0.09}
{'loss': 3.5234, 'grad_norm': 411.41815185546875, 'learning_rate': 4.391691394658754e-06, 'num_tokens': 123288.0, 'mean_token_accuracy': 0.8087912201881409, 'epoch': 0.09}
{'loss': 3.1094, 'grad_norm': 491.1453857421875, 'learning_rate': 4.4213649851632055e-06, 'num_tokens': 124173.0, 'mean_token_accuracy': 0.8089887499809265, 'epoch': 0.09}
{'loss': 2.9688, 'grad_norm': 361.9714050292969, 'learning_rate': 4.451038575667656e-06, 'num_tokens': 124962.0, 'mean_token_accuracy': 0.8188073635101318, 'epoch': 0.09}
{'loss': 3.0117, 'grad_norm': 275.0863952636719, 'learning_rate': 4.480712166172107e-06, 'num_tokens': 125851.0, 'mean_token_accuracy': 0.821366012096405, 'epoch': 0.09}
{'loss': 2.7129, 'grad_norm': 248.0711212158203, 'learning_rate': 4.510385756676558e-06, 'num_tokens': 126757.0, 'mean_token_accuracy': 0.8659611940383911, 'epoch': 0.09}
{'loss': 2.5039, 'grad_norm': 682.396240234375, 'learning_rate': 4.540059347181009e-06, 'num_tokens': 127544.0, 'mean_token_accuracy': 0.8560000061988831, 'epoch': 0.09}
{'loss': 2.457, 'grad_norm': 173.1137237548828, 'learning_rate': 4.5697329376854606e-06, 'num_tokens': 128423.0, 'mean_token_accuracy': 0.878000020980835, 'epoch': 0.09}
{'loss': 3.207, 'grad_norm': 506.4649658203125, 'learning_rate': 4.599406528189911e-06, 'num_tokens': 129323.0, 'mean_token_accuracy': 0.8219424486160278, 'epoch': 0.09}
{'loss': 3.2617, 'grad_norm': 354.2198486328125, 'learning_rate': 4.629080118694362e-06, 'num_tokens': 130094.0, 'mean_token_accuracy': 0.8229885101318359, 'epoch': 0.09}
{'loss': 2.0938, 'grad_norm': 319.0539855957031, 'learning_rate': 4.658753709198813e-06, 'num_tokens': 131022.0, 'mean_token_accuracy': 0.8799212574958801, 'epoch': 0.09}
{'loss': 2.3926, 'grad_norm': 664.1857299804688, 'learning_rate': 4.688427299703264e-06, 'num_tokens': 131729.0, 'mean_token_accuracy': 0.8525345325469971, 'epoch': 0.09}
{'loss': 3.2949, 'grad_norm': 390.1468200683594, 'learning_rate': 4.718100890207716e-06, 'num_tokens': 132719.0, 'mean_token_accuracy': 0.8118196129798889, 'epoch': 0.1}
{'loss': 2.3887, 'grad_norm': 870.81982421875, 'learning_rate': 4.747774480712167e-06, 'num_tokens': 133574.0, 'mean_token_accuracy': 0.8702929019927979, 'epoch': 0.1}
{'loss': 3.123, 'grad_norm': 118.64823913574219, 'learning_rate': 4.7774480712166174e-06, 'num_tokens': 134300.0, 'mean_token_accuracy': 0.8188073635101318, 'epoch': 0.1}
{'loss': 2.4355, 'grad_norm': 505.8338928222656, 'learning_rate': 4.807121661721069e-06, 'num_tokens': 135187.0, 'mean_token_accuracy': 0.8655462265014648, 'epoch': 0.1}
{'loss': 2.8398, 'grad_norm': 114.31634521484375, 'learning_rate': 4.836795252225519e-06, 'num_tokens': 135896.0, 'mean_token_accuracy': 0.8519417643547058, 'epoch': 0.1}
{'loss': 2.418, 'grad_norm': 571.51220703125, 'learning_rate': 4.866468842729971e-06, 'num_tokens': 136734.0, 'mean_token_accuracy': 0.8709677457809448, 'epoch': 0.1}
{'loss': 1.9551, 'grad_norm': 382.3086242675781, 'learning_rate': 4.896142433234421e-06, 'num_tokens': 137753.0, 'mean_token_accuracy': 0.8832487463951111, 'epoch': 0.1}
{'loss': 3.0723, 'grad_norm': 136.92002868652344, 'learning_rate': 4.925816023738873e-06, 'num_tokens': 138498.0, 'mean_token_accuracy': 0.7986577153205872, 'epoch': 0.1}
{'loss': 2.8262, 'grad_norm': 627.7371215820312, 'learning_rate': 4.955489614243324e-06, 'num_tokens': 139042.0, 'mean_token_accuracy': 0.828125, 'epoch': 0.1}
{'loss': 2.8789, 'grad_norm': 623.099609375, 'learning_rate': 4.985163204747775e-06, 'num_tokens': 139640.0, 'mean_token_accuracy': 0.8388158082962036, 'epoch': 0.1}
{'loss': 2.4004, 'grad_norm': 174.81698608398438, 'learning_rate': 5.014836795252226e-06, 'num_tokens': 140575.0, 'mean_token_accuracy': 0.8739770650863647, 'epoch': 0.1}
{'loss': 2.4473, 'grad_norm': 392.71197509765625, 'learning_rate': 5.044510385756677e-06, 'num_tokens': 141341.0, 'mean_token_accuracy': 0.8416289687156677, 'epoch': 0.1}
{'loss': 4.2227, 'grad_norm': 484.0679626464844, 'learning_rate': 5.0741839762611275e-06, 'num_tokens': 142068.0, 'mean_token_accuracy': 0.7793103456497192, 'epoch': 0.1}
{'loss': 2.1738, 'grad_norm': 392.2308654785156, 'learning_rate': 5.103857566765579e-06, 'num_tokens': 142974.0, 'mean_token_accuracy': 0.8640275597572327, 'epoch': 0.1}
{'loss': 2.8438, 'grad_norm': 93.1552963256836, 'learning_rate': 5.133531157270029e-06, 'num_tokens': 143862.0, 'mean_token_accuracy': 0.84112149477005, 'epoch': 0.1}
{'loss': 3.0547, 'grad_norm': 1708.0169677734375, 'learning_rate': 5.163204747774481e-06, 'num_tokens': 144683.0, 'mean_token_accuracy': 0.8204632997512817, 'epoch': 0.1}
{'loss': 2.6641, 'grad_norm': 225.64720153808594, 'learning_rate': 5.192878338278933e-06, 'num_tokens': 145423.0, 'mean_token_accuracy': 0.8543897271156311, 'epoch': 0.1}
{'loss': 2.5195, 'grad_norm': 270.66009521484375, 'learning_rate': 5.222551928783383e-06, 'num_tokens': 146372.0, 'mean_token_accuracy': 0.8482003211975098, 'epoch': 0.11}
{'loss': 2.3164, 'grad_norm': 60.601776123046875, 'learning_rate': 5.252225519287835e-06, 'num_tokens': 147098.0, 'mean_token_accuracy': 0.8528735637664795, 'epoch': 0.11}
{'loss': 2.7051, 'grad_norm': 55.05173873901367, 'learning_rate': 5.281899109792285e-06, 'num_tokens': 148013.0, 'mean_token_accuracy': 0.8587360382080078, 'epoch': 0.11}
{'loss': 1.7217, 'grad_norm': 103.5406494140625, 'learning_rate': 5.3115727002967366e-06, 'num_tokens': 148638.0, 'mean_token_accuracy': 0.8997134566307068, 'epoch': 0.11}
{'loss': 2.5234, 'grad_norm': 87.00926208496094, 'learning_rate': 5.341246290801188e-06, 'num_tokens': 149634.0, 'mean_token_accuracy': 0.8359511494636536, 'epoch': 0.11}
{'loss': 2.7109, 'grad_norm': 90.7715072631836, 'learning_rate': 5.370919881305638e-06, 'num_tokens': 150492.0, 'mean_token_accuracy': 0.8306122422218323, 'epoch': 0.11}
{'loss': 3.3457, 'grad_norm': 112.35172271728516, 'learning_rate': 5.40059347181009e-06, 'num_tokens': 151110.0, 'mean_token_accuracy': 0.7987805008888245, 'epoch': 0.11}
{'loss': 2.918, 'grad_norm': 65.44146728515625, 'learning_rate': 5.43026706231454e-06, 'num_tokens': 152028.0, 'mean_token_accuracy': 0.8323586583137512, 'epoch': 0.11}
{'loss': 3.2207, 'grad_norm': 84.81835174560547, 'learning_rate': 5.459940652818992e-06, 'num_tokens': 152866.0, 'mean_token_accuracy': 0.8095238208770752, 'epoch': 0.11}
{'loss': 2.3848, 'grad_norm': 58.52205276489258, 'learning_rate': 5.489614243323442e-06, 'num_tokens': 153659.0, 'mean_token_accuracy': 0.8259958028793335, 'epoch': 0.11}
{'loss': 1.8516, 'grad_norm': 330.66278076171875, 'learning_rate': 5.5192878338278934e-06, 'num_tokens': 154660.0, 'mean_token_accuracy': 0.8708609342575073, 'epoch': 0.11}
{'loss': 3.1953, 'grad_norm': 136.92832946777344, 'learning_rate': 5.548961424332344e-06, 'num_tokens': 155514.0, 'mean_token_accuracy': 0.8065134286880493, 'epoch': 0.11}
{'loss': 2.6445, 'grad_norm': 122.22420501708984, 'learning_rate': 5.578635014836796e-06, 'num_tokens': 156573.0, 'mean_token_accuracy': 0.8166666626930237, 'epoch': 0.11}
{'loss': 2.3223, 'grad_norm': 336.556640625, 'learning_rate': 5.6083086053412475e-06, 'num_tokens': 157426.0, 'mean_token_accuracy': 0.8688845634460449, 'epoch': 0.11}
{'loss': 2.9434, 'grad_norm': 545.6055297851562, 'learning_rate': 5.637982195845698e-06, 'num_tokens': 158051.0, 'mean_token_accuracy': 0.8166189193725586, 'epoch': 0.11}
{'loss': 2.6328, 'grad_norm': 91.40094757080078, 'learning_rate': 5.667655786350149e-06, 'num_tokens': 159046.0, 'mean_token_accuracy': 0.8489933013916016, 'epoch': 0.11}
{'loss': 1.7383, 'grad_norm': 71.41651916503906, 'learning_rate': 5.6973293768546e-06, 'num_tokens': 160000.0, 'mean_token_accuracy': 0.8762058019638062, 'epoch': 0.11}
{'loss': 2.4668, 'grad_norm': 82.36504364013672, 'learning_rate': 5.727002967359051e-06, 'num_tokens': 160974.0, 'mean_token_accuracy': 0.8552437424659729, 'epoch': 0.12}
{'loss': 3.1602, 'grad_norm': 1309.70361328125, 'learning_rate': 5.756676557863502e-06, 'num_tokens': 161761.0, 'mean_token_accuracy': 0.8247422575950623, 'epoch': 0.12}
{'loss': 2.2422, 'grad_norm': 78.9524154663086, 'learning_rate': 5.786350148367953e-06, 'num_tokens': 162660.0, 'mean_token_accuracy': 0.8473684191703796, 'epoch': 0.12}
{'loss': 2.377, 'grad_norm': 115.3533706665039, 'learning_rate': 5.8160237388724035e-06, 'num_tokens': 163665.0, 'mean_token_accuracy': 0.8288690447807312, 'epoch': 0.12}
{'loss': 1.9199, 'grad_norm': 443.92108154296875, 'learning_rate': 5.845697329376855e-06, 'num_tokens': 164488.0, 'mean_token_accuracy': 0.8778004050254822, 'epoch': 0.12}
{'loss': 2.5, 'grad_norm': 943.0560302734375, 'learning_rate': 5.875370919881306e-06, 'num_tokens': 165544.0, 'mean_token_accuracy': 0.8370967507362366, 'epoch': 0.12}
{'loss': 2.3047, 'grad_norm': 85.33744812011719, 'learning_rate': 5.905044510385757e-06, 'num_tokens': 166115.0, 'mean_token_accuracy': 0.8611111044883728, 'epoch': 0.12}
{'loss': 2.1777, 'grad_norm': 73.95681762695312, 'learning_rate': 5.934718100890208e-06, 'num_tokens': 167086.0, 'mean_token_accuracy': 0.8610223531723022, 'epoch': 0.12}
{'loss': 2.4531, 'grad_norm': 135.11477661132812, 'learning_rate': 5.964391691394659e-06, 'num_tokens': 168071.0, 'mean_token_accuracy': 0.8254237174987793, 'epoch': 0.12}
{'loss': 2.5625, 'grad_norm': 259.189208984375, 'learning_rate': 5.994065281899111e-06, 'num_tokens': 168868.0, 'mean_token_accuracy': 0.844059407711029, 'epoch': 0.12}
{'loss': 1.6426, 'grad_norm': 57.352630615234375, 'learning_rate': 6.023738872403562e-06, 'num_tokens': 169588.0, 'mean_token_accuracy': 0.8986486196517944, 'epoch': 0.12}
{'loss': 1.9043, 'grad_norm': 62.93059539794922, 'learning_rate': 6.0534124629080126e-06, 'num_tokens': 170443.0, 'mean_token_accuracy': 0.8392857313156128, 'epoch': 0.12}
{'loss': 1.7188, 'grad_norm': 184.7540283203125, 'learning_rate': 6.083086053412464e-06, 'num_tokens': 171000.0, 'mean_token_accuracy': 0.8958333134651184, 'epoch': 0.12}
{'loss': 2.6289, 'grad_norm': 68.4484634399414, 'learning_rate': 6.112759643916914e-06, 'num_tokens': 172035.0, 'mean_token_accuracy': 0.8245901465415955, 'epoch': 0.12}
{'loss': 2.1777, 'grad_norm': 104.75900268554688, 'learning_rate': 6.142433234421366e-06, 'num_tokens': 172776.0, 'mean_token_accuracy': 0.8790496587753296, 'epoch': 0.12}
{'loss': 2.1504, 'grad_norm': 174.59109497070312, 'learning_rate': 6.172106824925816e-06, 'num_tokens': 173593.0, 'mean_token_accuracy': 0.8525252342224121, 'epoch': 0.12}
{'loss': 2.1543, 'grad_norm': 129.89578247070312, 'learning_rate': 6.201780415430268e-06, 'num_tokens': 174678.0, 'mean_token_accuracy': 0.8641221523284912, 'epoch': 0.12}
{'loss': 2.1602, 'grad_norm': 226.41981506347656, 'learning_rate': 6.231454005934718e-06, 'num_tokens': 175353.0, 'mean_token_accuracy': 0.822429895401001, 'epoch': 0.13}
{'loss': 1.9922, 'grad_norm': 58.20835494995117, 'learning_rate': 6.2611275964391694e-06, 'num_tokens': 176282.0, 'mean_token_accuracy': 0.8431703448295593, 'epoch': 0.13}
{'loss': 2.1074, 'grad_norm': 340.6427917480469, 'learning_rate': 6.29080118694362e-06, 'num_tokens': 177040.0, 'mean_token_accuracy': 0.8506787419319153, 'epoch': 0.13}
{'loss': 1.9238, 'grad_norm': 346.76605224609375, 'learning_rate': 6.320474777448071e-06, 'num_tokens': 178076.0, 'mean_token_accuracy': 0.8770865201950073, 'epoch': 0.13}
{'loss': 2.2148, 'grad_norm': 345.6313781738281, 'learning_rate': 6.3501483679525235e-06, 'num_tokens': 178760.0, 'mean_token_accuracy': 0.8698979616165161, 'epoch': 0.13}
{'loss': 2.6211, 'grad_norm': 49.422054290771484, 'learning_rate': 6.379821958456974e-06, 'num_tokens': 179517.0, 'mean_token_accuracy': 0.8333333134651184, 'epoch': 0.13}
{'loss': 2.8926, 'grad_norm': 39.702537536621094, 'learning_rate': 6.409495548961425e-06, 'num_tokens': 180399.0, 'mean_token_accuracy': 0.7962616682052612, 'epoch': 0.13}
{'loss': 1.6035, 'grad_norm': 44.860164642333984, 'learning_rate': 6.439169139465876e-06, 'num_tokens': 181156.0, 'mean_token_accuracy': 0.898876428604126, 'epoch': 0.13}
{'loss': 2.0361, 'grad_norm': 58.61070251464844, 'learning_rate': 6.468842729970327e-06, 'num_tokens': 181985.0, 'mean_token_accuracy': 0.8888888955116272, 'epoch': 0.13}
{'loss': 1.8613, 'grad_norm': 135.6863555908203, 'learning_rate': 6.4985163204747785e-06, 'num_tokens': 182742.0, 'mean_token_accuracy': 0.8532494902610779, 'epoch': 0.13}
{'loss': 2.5938, 'grad_norm': 58.5558967590332, 'learning_rate': 6.528189910979229e-06, 'num_tokens': 183640.0, 'mean_token_accuracy': 0.8365384340286255, 'epoch': 0.13}
{'loss': 2.1504, 'grad_norm': 39.229705810546875, 'learning_rate': 6.55786350148368e-06, 'num_tokens': 184519.0, 'mean_token_accuracy': 0.8554006814956665, 'epoch': 0.13}
{'loss': 1.7031, 'grad_norm': 68.68087768554688, 'learning_rate': 6.587537091988131e-06, 'num_tokens': 185311.0, 'mean_token_accuracy': 0.9135802388191223, 'epoch': 0.13}
{'loss': 3.2578, 'grad_norm': 873.5657958984375, 'learning_rate': 6.617210682492582e-06, 'num_tokens': 185987.0, 'mean_token_accuracy': 0.8032345175743103, 'epoch': 0.13}
{'loss': 2.2754, 'grad_norm': 184.8341064453125, 'learning_rate': 6.646884272997033e-06, 'num_tokens': 187077.0, 'mean_token_accuracy': 0.8407460451126099, 'epoch': 0.13}
{'loss': 2.2754, 'grad_norm': 36.397247314453125, 'learning_rate': 6.676557863501484e-06, 'num_tokens': 187935.0, 'mean_token_accuracy': 0.8606271743774414, 'epoch': 0.13}
{'loss': 1.6621, 'grad_norm': 65.78276062011719, 'learning_rate': 6.7062314540059345e-06, 'num_tokens': 188749.0, 'mean_token_accuracy': 0.853391706943512, 'epoch': 0.13}
{'loss': 2.3184, 'grad_norm': 41.74522399902344, 'learning_rate': 6.735905044510387e-06, 'num_tokens': 189743.0, 'mean_token_accuracy': 0.8303030133247375, 'epoch': 0.14}
{'loss': 2.0078, 'grad_norm': 81.96009063720703, 'learning_rate': 6.765578635014838e-06, 'num_tokens': 190548.0, 'mean_token_accuracy': 0.8752598762512207, 'epoch': 0.14}
{'loss': 1.6328, 'grad_norm': 39.36055374145508, 'learning_rate': 6.795252225519289e-06, 'num_tokens': 191408.0, 'mean_token_accuracy': 0.8940269947052002, 'epoch': 0.14}
{'loss': 1.6582, 'grad_norm': 78.19853210449219, 'learning_rate': 6.82492581602374e-06, 'num_tokens': 192191.0, 'mean_token_accuracy': 0.8981481194496155, 'epoch': 0.14}
{'loss': 2.2129, 'grad_norm': 107.19284057617188, 'learning_rate': 6.85459940652819e-06, 'num_tokens': 192902.0, 'mean_token_accuracy': 0.8663238883018494, 'epoch': 0.14}
{'loss': 1.6328, 'grad_norm': 24.004859924316406, 'learning_rate': 6.884272997032642e-06, 'num_tokens': 193975.0, 'mean_token_accuracy': 0.8833819031715393, 'epoch': 0.14}
{'loss': 2.1484, 'grad_norm': 110.47212219238281, 'learning_rate': 6.913946587537092e-06, 'num_tokens': 194771.0, 'mean_token_accuracy': 0.8530020713806152, 'epoch': 0.14}
{'loss': 2.3262, 'grad_norm': 43.06718063354492, 'learning_rate': 6.943620178041544e-06, 'num_tokens': 195375.0, 'mean_token_accuracy': 0.8487972617149353, 'epoch': 0.14}
{'loss': 1.7383, 'grad_norm': 37.11660385131836, 'learning_rate': 6.973293768545994e-06, 'num_tokens': 196086.0, 'mean_token_accuracy': 0.9082353115081787, 'epoch': 0.14}
{'loss': 2.0039, 'grad_norm': 52.59906768798828, 'learning_rate': 7.0029673590504455e-06, 'num_tokens': 196750.0, 'mean_token_accuracy': 0.8810198307037354, 'epoch': 0.14}
{'loss': 2.6445, 'grad_norm': 37.16571807861328, 'learning_rate': 7.032640949554897e-06, 'num_tokens': 197492.0, 'mean_token_accuracy': 0.8526077270507812, 'epoch': 0.14}
{'loss': 1.4688, 'grad_norm': 46.70475387573242, 'learning_rate': 7.062314540059347e-06, 'num_tokens': 198476.0, 'mean_token_accuracy': 0.8794435858726501, 'epoch': 0.14}
{'loss': 1.3887, 'grad_norm': 59.006465911865234, 'learning_rate': 7.091988130563799e-06, 'num_tokens': 199368.0, 'mean_token_accuracy': 0.9048507213592529, 'epoch': 0.14}
{'loss': 1.9844, 'grad_norm': 31.287630081176758, 'learning_rate': 7.12166172106825e-06, 'num_tokens': 200200.0, 'mean_token_accuracy': 0.8886756300926208, 'epoch': 0.14}
{'loss': 1.8672, 'grad_norm': 56.6912841796875, 'learning_rate': 7.151335311572701e-06, 'num_tokens': 201140.0, 'mean_token_accuracy': 0.8745318055152893, 'epoch': 0.14}
{'loss': 2.5039, 'grad_norm': 42.798858642578125, 'learning_rate': 7.181008902077153e-06, 'num_tokens': 202114.0, 'mean_token_accuracy': 0.8372092843055725, 'epoch': 0.14}
{'loss': 1.541, 'grad_norm': 47.58980941772461, 'learning_rate': 7.210682492581603e-06, 'num_tokens': 202992.0, 'mean_token_accuracy': 0.8740601539611816, 'epoch': 0.15}
{'loss': 2.1367, 'grad_norm': 21.620521545410156, 'learning_rate': 7.2403560830860545e-06, 'num_tokens': 204133.0, 'mean_token_accuracy': 0.8613861203193665, 'epoch': 0.15}
{'loss': 2.6406, 'grad_norm': 45.57386779785156, 'learning_rate': 7.270029673590505e-06, 'num_tokens': 204859.0, 'mean_token_accuracy': 0.8256880640983582, 'epoch': 0.15}
{'loss': 1.958, 'grad_norm': 28.05402946472168, 'learning_rate': 7.299703264094956e-06, 'num_tokens': 205734.0, 'mean_token_accuracy': 0.8835877776145935, 'epoch': 0.15}
{'loss': 2.0273, 'grad_norm': 21.028554916381836, 'learning_rate': 7.329376854599407e-06, 'num_tokens': 206520.0, 'mean_token_accuracy': 0.8490152955055237, 'epoch': 0.15}
{'loss': 2.0449, 'grad_norm': 75.11105346679688, 'learning_rate': 7.359050445103858e-06, 'num_tokens': 207463.0, 'mean_token_accuracy': 0.8885077238082886, 'epoch': 0.15}
{'loss': 1.6455, 'grad_norm': 41.769371032714844, 'learning_rate': 7.388724035608309e-06, 'num_tokens': 208494.0, 'mean_token_accuracy': 0.884839653968811, 'epoch': 0.15}
{'loss': 1.9902, 'grad_norm': 729.144775390625, 'learning_rate': 7.41839762611276e-06, 'num_tokens': 209261.0, 'mean_token_accuracy': 0.8586497902870178, 'epoch': 0.15}
{'loss': 1.4668, 'grad_norm': 40.74148178100586, 'learning_rate': 7.4480712166172105e-06, 'num_tokens': 210007.0, 'mean_token_accuracy': 0.8949999809265137, 'epoch': 0.15}
{'loss': 1.6621, 'grad_norm': 43.056705474853516, 'learning_rate': 7.477744807121662e-06, 'num_tokens': 210873.0, 'mean_token_accuracy': 0.86094069480896, 'epoch': 0.15}
{'loss': 1.7334, 'grad_norm': 122.06346893310547, 'learning_rate': 7.507418397626114e-06, 'num_tokens': 211658.0, 'mean_token_accuracy': 0.875, 'epoch': 0.15}
{'loss': 1.3584, 'grad_norm': 54.894004821777344, 'learning_rate': 7.537091988130565e-06, 'num_tokens': 212352.0, 'mean_token_accuracy': 0.909547746181488, 'epoch': 0.15}
{'loss': 2.2754, 'grad_norm': 25.33542251586914, 'learning_rate': 7.566765578635016e-06, 'num_tokens': 213247.0, 'mean_token_accuracy': 0.8643761277198792, 'epoch': 0.15}
{'loss': 1.9531, 'grad_norm': 36.8935432434082, 'learning_rate': 7.5964391691394664e-06, 'num_tokens': 214014.0, 'mean_token_accuracy': 0.8741258978843689, 'epoch': 0.15}
{'loss': 2.293, 'grad_norm': 36.67313766479492, 'learning_rate': 7.626112759643918e-06, 'num_tokens': 214783.0, 'mean_token_accuracy': 0.8595387935638428, 'epoch': 0.15}
{'loss': 1.4707, 'grad_norm': 29.45888328552246, 'learning_rate': 7.655786350148369e-06, 'num_tokens': 215640.0, 'mean_token_accuracy': 0.9001919627189636, 'epoch': 0.15}
{'loss': 1.9336, 'grad_norm': 39.02357482910156, 'learning_rate': 7.68545994065282e-06, 'num_tokens': 216434.0, 'mean_token_accuracy': 0.8652631640434265, 'epoch': 0.15}
{'loss': 2.0303, 'grad_norm': 44.664466857910156, 'learning_rate': 7.71513353115727e-06, 'num_tokens': 217214.0, 'mean_token_accuracy': 0.8844537734985352, 'epoch': 0.16}
{'loss': 1.8184, 'grad_norm': 39.82866668701172, 'learning_rate': 7.744807121661722e-06, 'num_tokens': 218121.0, 'mean_token_accuracy': 0.8739352822303772, 'epoch': 0.16}
{'loss': 1.5801, 'grad_norm': 35.57148361206055, 'learning_rate': 7.774480712166173e-06, 'num_tokens': 218802.0, 'mean_token_accuracy': 0.8863636255264282, 'epoch': 0.16}
{'loss': 1.6035, 'grad_norm': 78.05615234375, 'learning_rate': 7.804154302670623e-06, 'num_tokens': 219551.0, 'mean_token_accuracy': 0.8797327280044556, 'epoch': 0.16}
{'loss': 1.7031, 'grad_norm': 61.679527282714844, 'learning_rate': 7.833827893175074e-06, 'num_tokens': 220293.0, 'mean_token_accuracy': 0.8700696229934692, 'epoch': 0.16}
